run,seed,random_seed,K,evaluation_mode,reference_trajectory_source,n_paths,traj_cells,rf_mse,rf_r2,start_cell,preprocessing_runtime_seconds,inference_runtime_seconds,pipeline_runtime_seconds,trajectory_metrics_runtime_seconds,pipeline_peak_rss_mb,pipeline_memory_increase_mb,path_1,path_2,branch_1_paths,branch_1_Pearson,branch_1_Spearman,branch_1_Kendall,branch_2_paths,branch_2_Pearson,branch_2_Spearman,branch_2_Kendall,global_Pearson,global_Spearman,global_Kendall,RF_Pearson,RF_Spearman,RF_Kendall,reference_trajectory_note,cor_dist,F1_branches,HIM_similarity,wcor_features,trajectory_overall_geometric_mean,reference_pseudotime_Pearson,reference_pseudotime_Spearman,reference_pseudotime_Kendall,official_dyneval_status,official_dyneval_error,metric_implementation,metric_reference,metric_version,r_version,dyneval_version,dynwrap_version,dynfeature_version,netdist_version,dyneval_commit,dynwrap_commit,dynfeature_commit,netdist_commit,global_pseudotime_min,global_pseudotime_max,rf_pseudotime_min,rf_pseudotime_max,preprocessing_shared_across_repeated_runs,preprocessing_applied,preprocessing_completed_before_inference,preprocessing_profile,preprocessing_step_count,preprocessing_steps_executed,preprocessing_seed,preprocessing_input_shape,preprocessing_output_shape,preprocessing_audit_json
1,42,42,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,87,0.001522659479412,0.9724806824651958,283,7.894988300000477,40.890334800000346,48.78532310000082,24.64209909999954,2101.71484375,146.3125,"[872,936,434,283,602,580,858,1538,1767,943,888,1462,460,711,979,545,1080,110,1267,318,1308,1305,1823,1791,1266,544,1843,296,27,1933,1953,903,1552,1594]","[872,936,434,283,602,580,858,1538,780,562,391,1318,1215,725,418,799,137,1870,1330,1414,1077,1374,93,969,878,1555,195,1738,1764,136,197,166,1954,406,15,1134,1427,869,962,153,302,1315,16,951,1047,1787,484,176,1924,355,1471,269,228,747,937,770,1940,1724,294,896,1701]","[872,936,434,283,602,580,858,1538,1767,943,888,1462,460,711,979,545,1080,110,1267,318,1308,1305,1823,1791,1266,544,1843,296,27,1933,1953,903,1552,1594]",0.9421326693778448,0.982316179909004,0.9183655096547336,"[872,936,434,283,602,580,858,1538,780,562,391,1318,1215,725,418,799,137,1870,1330,1414,1077,1374,93,969,878,1555,195,1738,1764,136,197,166,1954,406,15,1134,1427,869,962,153,302,1315,16,951,1047,1787,484,176,1924,355,1471,269,228,747,937,770,1940,1724,294,896,1701]",0.9354369299690204,0.9330708186361752,0.8158030287578695,0.8361627214332001,0.8272423588832185,0.6553491837733351,0.8762152581068494,0.8753978919512649,0.6990434760570239,Simulation scores compare against the stored generating trajectory.,0.9506633637584748,0.659360461243025,0.8671589973997667,0.9640690442491348,0.8508228262178069,0.8762152581068494,0.8753978919512649,0.6990434760570239,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9523409857755852,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,42,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 42, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
2,43,43,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,80,0.0032174719161091,0.960796615723648,116,7.555664299999989,38.9779383999994,46.53360269999939,24.50540449999972,2076.30859375,115.8125,"[872,1235,1716,1662,116,858,1538,1767,963,888,1462,1868,1118,929,545,1879,348,363,819,1213,320,181,829,1656,684,1706,797,1256,1337,886,1594]","[872,1235,1716,1662,116,858,1538,1483,853,151,1493,194,1965,1321,1766,1761,1114,231,635,6,1749,420,1372,190,206,202,917,881,1376,125,166,464,661,178,977,1831,1269,845,1416,1127,267,1798,90,698,237,802,1279,248,1302,442,1945,1581,508,1338,139,1701]","[872,1235,1716,1662,116,858,1538,1767,963,888,1462,1868,1118,929,545,1879,348,363,819,1213,320,181,829,1656,684,1706,797,1256,1337,886,1594]",0.9537407580971274,0.9868620205649946,0.9375439542151828,"[872,1235,1716,1662,116,858,1538,1483,853,151,1493,194,1965,1321,1766,1761,1114,231,635,6,1749,420,1372,190,206,202,917,881,1376,125,166,464,661,178,977,1831,1269,845,1416,1127,267,1798,90,698,237,802,1279,248,1302,442,1945,1581,508,1338,139,1701]",0.9532153055192818,0.9399903849456512,0.848271288063633,0.8681828107623042,0.8647718193052022,0.7062713844962744,0.9037739291957364,0.8986408164453078,0.7337895409347807,Simulation scores compare against the stored generating trajectory.,0.9493693685914786,0.6694112966608979,0.8563456842050277,0.9619061384784446,0.8506041855693927,0.9037739291957364,0.8986408164453078,0.7337895409347807,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9462058250425116,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,43,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 43, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
3,44,44,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,87,0.0014560094314536,0.9745677957971356,283,7.274671500001203,39.89624929999991,47.17092080000111,24.830872499998804,2087.87890625,126.53515625,"[872,1962,434,283,816,1029,858,1538,1767,1923,888,1866,711,1778,330,573,1879,348,668,207,1929,1570,718,829,1656,684,203,1703,1943,915,599,728,1594]","[872,1962,434,283,816,1029,858,1538,1483,391,443,151,988,478,479,331,187,762,1262,395,756,304,870,1711,298,345,262,1991,1012,1555,1543,347,1396,895,1016,686,1379,87,661,178,223,1560,1269,845,1416,667,1635,1617,1694,1194,747,390,1582,1809,1356,1527,498,717,1044,47,840,1701]","[872,1962,434,283,816,1029,858,1538,1767,1923,888,1866,711,1778,330,573,1879,348,668,207,1929,1570,718,829,1656,684,203,1703,1943,915,599,728,1594]",0.9502754470469243,0.9809128978826828,0.9113667528215046,"[872,1962,434,283,816,1029,858,1538,1483,391,443,151,988,478,479,331,187,762,1262,395,756,304,870,1711,298,345,262,1991,1012,1555,1543,347,1396,895,1016,686,1379,87,661,178,223,1560,1269,845,1416,667,1635,1617,1694,1194,747,390,1582,1809,1356,1527,498,717,1044,47,840,1701]",0.9349418266101645,0.9160035035519491,0.8051968994808893,0.8460295000567138,0.8364757264708497,0.6693071048775585,0.8434741662697737,0.8474381140528825,0.6743743735077676,Simulation scores compare against the stored generating trajectory.,0.946205595648662,0.6777747317982491,0.8553266568352913,0.9387265313922328,0.8471015890882595,0.8434741662697737,0.8474381140528825,0.6743743735077676,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9407984846720386,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,44,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 44, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
4,45,45,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,92,0.0021363656223809,0.9677016062274058,242,7.593203299999004,39.71243929999946,47.305642599998464,25.12903509999888,2091.69921875,130.02734375,"[872,891,242,816,383,858,1538,1767,273,79,1407,1857,1220,1828,584,1628,1067,751,359,1750,1570,1228,129,1350,798,241,99,27,175,1184,1517,728,1594]","[872,891,242,816,383,858,1538,279,1298,562,391,1100,1935,1459,76,243,488,988,1972,240,268,1719,815,1087,1125,1522,1910,420,492,1372,1208,1764,814,778,1150,185,1977,1560,1159,987,1416,176,1531,1495,1341,1343,552,355,984,1127,1404,905,1169,1139,237,675,56,1796,566,1835,1238,1559,1949,1563,1450,1701]","[872,891,242,816,383,858,1538,1767,273,79,1407,1857,1220,1828,584,1628,1067,751,359,1750,1570,1228,129,1350,798,241,99,27,175,1184,1517,728,1594]",0.9463100727104274,0.9870202499037252,0.9325128359675382,"[872,891,242,816,383,858,1538,279,1298,562,391,1100,1935,1459,76,243,488,988,1972,240,268,1719,815,1087,1125,1522,1910,420,492,1372,1208,1764,814,778,1150,185,1977,1560,1159,987,1416,176,1531,1495,1341,1343,552,355,984,1127,1404,905,1169,1139,237,675,56,1796,566,1835,1238,1559,1949,1563,1450,1701]",0.9227214277006602,0.9055857056983802,0.7667885725697395,0.8507324204903903,0.8581705569032096,0.6776502222155577,0.8779259661745056,0.8805119482124422,0.7092654592681459,Simulation scores compare against the stored generating trajectory.,0.9364604879852424,0.6543292150785547,0.843713123770977,0.952572104676608,0.8377117525166243,0.8779259661745056,0.8805119482124422,0.7092654592681459,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9650894733176149,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,45,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 45, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
5,46,46,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,75,0.0031338873391409,0.9503493422107052,385,7.49157809999997,41.131538999999975,48.623117099999945,26.23156419999941,2069.55078125,107.2109375,"[872,385,1716,1662,1702,858,1538,236,1964,963,888,1733,460,71,170,439,1080,110,1276,745,883,1228,1296,1350,798,8,1237,35,1596,199,903,624,1594]","[872,385,1716,1662,1702,858,1538,1483,597,194,1746,1514,168,1374,960,6,333,1141,94,1208,593,1825,926,185,1977,1831,1159,987,1416,1983,1610,84,269,844,856,1635,1617,1694,727,1035,1149,909,1097,1858,1001,50,676,139,1701]","[872,385,1716,1662,1702,858,1538,236,1964,963,888,1733,460,71,170,439,1080,110,1276,745,883,1228,1296,1350,798,8,1237,35,1596,199,903,624,1594]",0.9491203820607264,0.9888573239809632,0.9439901211276904,"[872,385,1716,1662,1702,858,1538,1483,597,194,1746,1514,168,1374,960,6,333,1141,94,1208,593,1825,926,185,1977,1831,1159,987,1416,1983,1610,84,269,844,856,1635,1617,1694,727,1035,1149,909,1097,1858,1001,50,676,139,1701]",0.9649052028144516,0.9666449817726704,0.8822575465125692,0.9026351987342436,0.9224245079029708,0.7760042555978908,0.943126689154999,0.9585191983170854,0.8334928254031557,Simulation scores compare against the stored generating trajectory.,0.9496191349588632,0.6859730658687045,0.8807277969497423,0.9528449300633112,0.8598646856514658,0.943126689154999,0.9585191983170854,0.8334928254031557,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9253909816785696,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,46,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 46, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
6,47,47,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,68,0.0024194976014034,0.9314342078366576,858,7.3802113000001555,48.72059190000073,56.10080320000088,24.68326579999848,2024.41015625,61.03125,"[872,1336,1716,1662,1553,858,1538,1099,273,82,1069,711,1568,1463,545,1930,348,668,819,1535,444,1643,805,1249,783,1843,158,942,91,1953,1291,1251,1594]","[872,1336,1716,1662,1553,858,1538,780,1128,1062,316,391,194,1649,402,1688,496,960,420,1144,202,593,462,406,1944,1512,1091,261,1357,1416,667,569,729,121,1038,1356,733,1278,1224,1814,139,1701]","[872,1336,1716,1662,1553,858,1538,1099,273,82,1069,711,1568,1463,545,1930,348,668,819,1535,444,1643,805,1249,783,1843,158,942,91,1953,1291,1251,1594]",0.9396317614876926,0.9854990693712098,0.9235444130897296,"[872,1336,1716,1662,1553,858,1538,780,1128,1062,316,391,194,1649,402,1688,496,960,420,1144,202,593,462,406,1944,1512,1091,261,1357,1416,667,569,729,121,1038,1356,733,1278,1224,1814,139,1701]",0.9348949687806803,0.9047211676040702,0.7814338415303099,0.830918556542234,0.8206350301739125,0.657548607785255,0.8891036401166724,0.8970947576604124,0.7362008820981392,Simulation scores compare against the stored generating trajectory.,0.9316183103654104,0.6535705508149852,0.8763544515897205,0.9391763268555612,0.8413745208771296,0.8891036401166724,0.8970947576604124,0.7362008820981392,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9419005906240528,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,47,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 47, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
7,48,48,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,81,0.0007938605348374,0.9830397001419648,43,7.924079399999755,80.94596719999936,88.87004659999911,40.61696529999972,964.875,130.50390625,"[872,1178,817,697,43,383,858,1538,236,640,374,295,570,1353,1735,232,1004,1227,249,608,1600,1429,1267,363,173,883,1907,1350,1583,241,133,797,259,1015,1358,599,728,1594]","[872,1178,817,697,43,383,858,1538,1483,902,597,258,1915,126,1330,1597,1386,441,635,1667,1323,492,1543,195,1208,1376,213,452,1384,370,1544,743,172,1427,1878,1269,987,1416,856,1659,108,526,1849,606,548,498,127,47,779,896,1701]","[872,1178,817,697,43,383,858,1538,236,640,374,295,570,1353,1735,232,1004,1227,249,608,1600,1429,1267,363,173,883,1907,1350,1583,241,133,797,259,1015,1358,599,728,1594]",0.9529462893324694,0.9837576681769428,0.9207161739854092,"[872,1178,817,697,43,383,858,1538,1483,902,597,258,1915,126,1330,1597,1386,441,635,1667,1323,492,1543,195,1208,1376,213,452,1384,370,1544,743,172,1427,1878,1269,987,1416,856,1659,108,526,1849,606,548,498,127,47,779,896,1701]",0.946298667545612,0.9421604086134068,0.83661830621124,0.8417621464678118,0.8268498894559119,0.6613469929701637,0.8759605693777068,0.867753943880284,0.6964717777784051,Simulation scores compare against the stored generating trajectory.,0.9545132031736092,0.6801300966031323,0.8853223372122045,0.9561606660600714,0.8609968396010745,0.8759605693777068,0.867753943880284,0.6964717777784051,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9487295399469472,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,48,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 48, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
8,49,49,20,gold_reference_simulation,stored_simulation_generating_trajectory,2,72,0.0015175021529999,0.9781247499267728,816,12.308287800000471,62.3895835000003,74.69787130000077,24.631606699998883,909.8359375,62.36328125,"[872,891,1716,816,1702,858,1538,1767,273,338,1868,1118,330,573,1268,1380,1457,288,1228,646,684,203,709,1943,915,599,1251,1594]","[872,891,1716,816,1702,858,1538,780,1339,746,1580,1100,218,7,988,1811,240,669,1838,1522,612,93,1144,206,69,1376,593,125,136,1150,1391,1083,1944,1977,1831,1269,425,845,1416,856,569,64,937,1042,1434,1912,1664,22,779,139,1701]","[872,891,1716,816,1702,858,1538,1767,273,338,1868,1118,330,573,1268,1380,1457,288,1228,646,684,203,709,1943,915,599,1251,1594]",0.9559668668902952,0.98230543630221,0.9259657169289046,"[872,891,1716,816,1702,858,1538,780,1339,746,1580,1100,218,7,988,1811,240,669,1838,1522,612,93,1144,206,69,1376,593,125,136,1150,1391,1083,1944,1977,1831,1269,425,845,1416,856,569,64,937,1042,1434,1912,1664,22,779,139,1701]",0.9219821315629952,0.8964990754634201,0.7520865649787081,0.8358867036142965,0.8189980452623999,0.6381812547521061,0.840801071660616,0.8365460745913629,0.6588015345634132,Simulation scores compare against the stored generating trajectory.,0.952852278330926,0.660288879185046,0.8642661127976858,0.9529473442015556,0.848435803369535,0.840801071660616,0.8365460745913629,0.6588015345634132,success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9429532529081384,True,True,True,simulation_pca50_neighbors30_umap3,4,log1p_if_max_gt|pca|neighbors|umap,49,2000x1000,2000x1000,"{""completed_before_inference"": true, ""input_shape"": [2000, 1000], ""input_x_max"": 9.393057564064714, ""input_x_min"": 0.0, ""model_coordinate_key_ready"": true, ""output_shape"": [2000, 1000], ""plot_coordinate_key_ready"": true, ""profile"": ""simulation_pca50_neighbors30_umap3"", ""random_seed"": 49, ""steps"": [{""operation"": ""log1p_if_max_gt"", ""parameters"": {""threshold"": 100}, ""status"": ""skipped_already_below_threshold""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 30, ""n_pcs"": 30, ""random_state"": 0}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""a"": 0.5830300204883174, ""b"": 1.3341669924555197, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
