run,seed,random_seed,K,evaluation_mode,reference_trajectory_source,n_paths,traj_cells,rf_mse,rf_r2,start_cell,preprocessing_runtime_seconds,inference_runtime_seconds,pipeline_runtime_seconds,trajectory_metrics_runtime_seconds,pipeline_peak_rss_mb,pipeline_memory_increase_mb,path_1,path_2,branch_1_paths,branch_1_Pearson,branch_1_Spearman,branch_1_Kendall,branch_2_paths,branch_2_Pearson,branch_2_Spearman,branch_2_Kendall,global_Pearson,global_Spearman,global_Kendall,RF_Pearson,RF_Spearman,RF_Kendall,reference_trajectory_note,cor_dist,F1_branches,HIM_similarity,wcor_features,trajectory_overall_geometric_mean,marker_gene_mean_abs_spearman,marker_gene_median_abs_spearman,marker_genes_configured,marker_genes_available,marker_gene_correlations_json,official_dyneval_status,official_dyneval_error,metric_implementation,metric_reference,metric_version,r_version,dyneval_version,dynwrap_version,dynfeature_version,netdist_version,dyneval_commit,dynwrap_commit,dynfeature_commit,netdist_commit,global_pseudotime_min,global_pseudotime_max,rf_pseudotime_min,rf_pseudotime_max,preprocessing_shared_across_repeated_runs,preprocessing_applied,preprocessing_completed_before_inference,preprocessing_profile,preprocessing_step_count,preprocessing_steps_executed,preprocessing_seed,preprocessing_input_shape,preprocessing_output_shape,preprocessing_audit_json
1,42,42,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,67,0.0049723808534878,0.9606457138510468,68,70.60640679998323,63.59469709999394,134.20110389997717,31.27529029996367,1222.9609375,853.69921875,"[234,2888,2727,2512,1485,2672,248,811,2709,1846,1798,68,1481,2261,2895,1126,991,2940,2585,2647,517,3061,460,3171,821,3213,726,1052,802,918,1192,2438,124,2562,1821,2570,959,2464,634,1158,2661,423,2726,1902,2910,3161,1129,2090,2605,2654,861,2170,508,1244,670,2110,1569,2608,1234]","[234,2888,2727,2512,1485,2672,248,811,2709,1846,1798,68,1481,2261,2895,1126,991,2940,2585,2647,517,3061,460,3171,821,3213,726,1052,802,918,1192,2438,124,2427,327,1424,628,1966,191,465,1082]","[234,2888,2727,2512,1485,2672,248,811,2709,1846,1798,68,1481,2261,2895,1126,991,2940,2585,2647,517,3061,460,3171,821,3213,726,1052,802,918,1192,2438,124,2562,1821,2570,959,2464,634,1158,2661,423,2726,1902,2910,3161,1129,2090,2605,2654,861,2170,508,1244,670,2110,1569,2608,1234]",0.9306660610749372,0.9313125746657988,0.810160390662423,"[234,2888,2727,2512,1485,2672,248,811,2709,1846,1798,68,1481,2261,2895,1126,991,2940,2585,2647,517,3061,460,3171,821,3213,726,1052,802,918,1192,2438,124,2427,327,1424,628,1966,191,465,1082]",0.8850668074235186,0.8900298695252149,0.7643978125082713,0.9209677822678662,0.924437054224995,0.8016319069694445,0.9124169122594404,0.8789809600066173,0.7461500241164061,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.771392488494538,0.7591754362475901,0.8060991837389966,0.8571754189448921,0.7975702310354182,0.3301292251762504,0.2842448180612542,15,12,"{""C1QA"": 0.26514783587134877, ""C1QB"": 0.1420762144671434, ""CCR2"": -0.08388936848980508, ""CD1C"": 0.25388900936433484, ""CD74"": 0.6725456524835529, ""CLEC10A"": 0.321729656329143, ""CLEC5A"": -0.21012393503917176, ""CSF1R"": 0.46470089418752125, ""FCGR3A"": 0.4976368355074285, ""PKIB"": 0.1902869161589801, ""RETN"": -0.30334180025115964, ""SELL"": -0.5561825839654159}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.936782122518948,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,42,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 42, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
2,43,43,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,85,0.0005555318515395,0.987026260182804,231,59.24091130000306,69.37421819998417,128.61512949998723,35.51244580000639,1260.58984375,481.65234375,"[234,2674,1380,1432,1612,960,231,608,2015,1436,1298,411,2032,3056,1519,188,1279,181,804,875,1394,9,2260,76,3141,3205,2750,2838,1668,994,3162,2290,798,2656,2429,1158,812,1001,3180,18,510,1802,1449,1212,3011,529,665,1991,948,1234]","[234,2674,1380,1432,1612,960,231,1330,47,1944,1593,3122,898,1022,36,733,1914,714,3061,460,815,1652,1071,753,2567,1288,918,2060,1192,1997,1579,369,2935,1628,2085,2746,1530,3058,537,1680,465,1082]","[234,2674,1380,1432,1612,960,231,608,2015,1436,1298,411,2032,3056,1519,188,1279,181,804,875,1394,9,2260,76,3141,3205,2750,2838,1668,994,3162,2290,798,2656,2429,1158,812,1001,3180,18,510,1802,1449,1212,3011,529,665,1991,948,1234]",0.9246022662293416,0.9245147801188676,0.8046681428225175,"[234,2674,1380,1432,1612,960,231,1330,47,1944,1593,3122,898,1022,36,733,1914,714,3061,460,815,1652,1071,753,2567,1288,918,2060,1192,1997,1579,369,2935,1628,2085,2746,1530,3058,537,1680,465,1082]",0.9104401546069528,0.9131297895035128,0.7912118933399583,0.904382088942684,0.9078048488924856,0.7841544950091114,0.8943459735662429,0.8582735766017325,0.7276869036819402,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.5673085915297291,0.2890290633367067,0.6835912907889703,0.9614131824394588,0.5729501895866564,0.3306057693133477,0.2862799135886686,15,12,"{""C1QA"": 0.2626994051576772, ""C1QB"": 0.14017641224207666, ""CCR2"": -0.09872668872375487, ""CD1C"": 0.24821666748952495, ""CD74"": 0.6620664161447535, ""CLEC10A"": 0.3181066615637151, ""CLEC5A"": -0.21046463345552496, ""CSF1R"": 0.4653495275080748, ""FCGR3A"": 0.49621429818790247, ""PKIB"": 0.1886457596900686, ""RETN"": -0.3098604220196601, ""SELL"": -0.5667423395774395}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9512587131959576,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,43,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 43, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
3,44,44,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,63,0.0110878497923052,0.898578809531085,2,58.71775900002103,70.17203190003056,128.8897909000516,33.09672400000272,1324.66015625,542.25,"[234,2888,551,2820,1544,2236,1127,2982,868,399,295,3216,1521,36,1217,2553,2699,2229,3167,2,1376,573,242,335,321,197,3128,2562,1821,2847,1058,70,374,1572,2429,1158,812,2795,1378,377,1902,1599,1300,2599,2789,510,45,1451,126,968,3011,286,1991,1671,1234]","[234,2888,551,2820,1544,2236,1127,2982,868,399,295,3216,1521,36,1217,2553,2699,2229,3167,2,1376,573,242,335,321,197,3128,2562,2663,1646,1171,1993,2901,2310,2995,1082]","[234,2888,551,2820,1544,2236,1127,2982,868,399,295,3216,1521,36,1217,2553,2699,2229,3167,2,1376,573,242,335,321,197,3128,2562,1821,2847,1058,70,374,1572,2429,1158,812,2795,1378,377,1902,1599,1300,2599,2789,510,45,1451,126,968,3011,286,1991,1671,1234]",0.9313602818413532,0.9321691874007606,0.8115330298797817,"[234,2888,551,2820,1544,2236,1127,2982,868,399,295,3216,1521,36,1217,2553,2699,2229,3167,2,1376,573,242,335,321,197,3128,2562,2663,1646,1171,1993,2901,2310,2995,1082]",0.9042222114021998,0.9087731982561577,0.7857864324740644,0.9023851848676304,0.9166463919310198,0.7910525965097733,0.8888825704574862,0.8555680281164599,0.7253270059832764,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.7484201516978737,0.7627725862503042,0.8315073156718604,0.8805799872477816,0.8040699996906036,0.3287456202394554,0.2880053686383657,15,12,"{""C1QA"": 0.26261937232263055, ""C1QB"": 0.14180421543924515, ""CCR2"": -0.11017714566873621, ""CD1C"": 0.2408552256241998, ""CD74"": 0.6436357297016015, ""CLEC10A"": 0.31339136495410075, ""CLEC5A"": -0.21365316230506756, ""CSF1R"": 0.45106145860823355, ""FCGR3A"": 0.49693676656305535, ""PKIB"": 0.18424812733416124, ""RETN"": -0.3207831384489186, ""SELL"": -0.5657817359035152}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9541126198826564,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,44,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 44, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
4,45,45,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,68,0.0006303379451403,0.9928170501946948,7,63.37840059999144,75.66767569998046,139.0460762999719,37.4159247999778,1325.16015625,542.1640625,"[234,1115,1201,2525,2948,140,1059,1791,1972,489,1551,105,2473,2627,1574,638,2031,7,896,1601,1890,2279,2311,722,2241,2282,76,3141,3205,2821,1762,1705,1657,275,1309,3006,637,2656,634,1426,2215,336,33,377,2756,2199,1449,1212,416,1020,2262,365,966,1991,1616,1234]","[234,1115,1201,2525,2948,140,1059,1791,1972,489,1551,105,2473,2627,1574,638,2031,7,896,1601,1890,2279,2311,722,2241,2282,76,3141,3205,2821,1762,1705,1657,2462,1931,2663,2179,1621,1901,2746,2952,687,1318,2739,1082]","[234,1115,1201,2525,2948,140,1059,1791,1972,489,1551,105,2473,2627,1574,638,2031,7,896,1601,1890,2279,2311,722,2241,2282,76,3141,3205,2821,1762,1705,1657,275,1309,3006,637,2656,634,1426,2215,336,33,377,2756,2199,1449,1212,416,1020,2262,365,966,1991,1616,1234]",0.9324456507793089,0.9324456483989,0.8122502113537158,"[234,1115,1201,2525,2948,140,1059,1791,1972,489,1551,105,2473,2627,1574,638,2031,7,896,1601,1890,2279,2311,722,2241,2282,76,3141,3205,2821,1762,1705,1657,2462,1931,2663,2179,1621,1901,2746,2952,687,1318,2739,1082]",0.895611872416525,0.8996225613259804,0.7746139984137095,0.9203627888942484,0.9281698931061696,0.8062187283749842,0.8894859147058196,0.8505015716291121,0.7205697100310323,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.6945622433290018,0.7126174718363565,0.898584995646914,0.8735387464430934,0.7895001980117328,0.3244051225596264,0.2812729203581217,15,12,"{""C1QA"": 0.26440944722310833, ""C1QB"": 0.1421917493338159, ""CCR2"": -0.10133779950680294, ""CD1C"": 0.24081689578144483, ""CD74"": 0.6460359575339131, ""CLEC10A"": 0.31543097738974185, ""CLEC5A"": -0.19864982924608587, ""CSF1R"": 0.4539539206054184, ""FCGR3A"": 0.5004617095741705, ""PKIB"": 0.185518623643932, ""RETN"": -0.298136393493135, ""SELL"": -0.5459181673839479}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9369604475729996,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,45,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 45, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
5,46,46,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,78,0.0008556869773802,0.9842941807256852,68,71.48903250001604,84.32068780000554,155.80972030002158,41.95014380000066,1326.125,543.1328125,"[234,1115,1438,237,140,243,671,2399,2301,838,2792,2798,2022,509,1447,68,2896,2267,1866,1750,1681,1743,679,1291,2131,2313,2765,1207,1986,1929,167,1662,1491,676,1969,1648,1578,361,2933,3096,2988,2274,1206,1378,2726,3031,1726,2654,2784,2170,1615,3206,863,481,1234]","[234,1115,1438,237,140,243,671,2399,2301,838,2792,2798,2022,509,1447,68,2896,2267,1866,1750,1681,1743,679,1291,2131,2313,2765,1207,1986,1929,345,3229,2677,1011,438,668,425,2374,1760,1997,2438,124,807,1080,2179,2414,1171,1530,2952,2011,191,2995,1082]","[234,1115,1438,237,140,243,671,2399,2301,838,2792,2798,2022,509,1447,68,2896,2267,1866,1750,1681,1743,679,1291,2131,2313,2765,1207,1986,1929,167,1662,1491,676,1969,1648,1578,361,2933,3096,2988,2274,1206,1378,2726,3031,1726,2654,2784,2170,1615,3206,863,481,1234]",0.9303584341881896,0.9328655290223212,0.8115330298797817,"[234,1115,1438,237,140,243,671,2399,2301,838,2792,2798,2022,509,1447,68,2896,2267,1866,1750,1681,1743,679,1291,2131,2313,2765,1207,1986,1929,345,3229,2677,1011,438,668,425,2374,1760,1997,2438,124,807,1080,2179,2414,1171,1530,2952,2011,191,2995,1082]",0.8998312828637667,0.9072546935996404,0.7784481338291682,0.911044744393224,0.9105305277026672,0.7870260847332711,0.8898326646844369,0.8609106478008324,0.7294064440802233,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.6806647507467408,0.4824884885645896,0.8775665823705981,0.8711615973360364,0.707863882982171,0.3278119452255516,0.2874021966744146,15,12,"{""C1QA"": 0.2668727337313916, ""C1QB"": 0.14459648133684777, ""CCR2"": -0.09291252277851082, ""CD1C"": 0.24517363290934194, ""CD74"": 0.6571961417818142, ""CLEC10A"": 0.31395271274817826, ""CLEC5A"": -0.20865822251981458, ""CSF1R"": 0.4562418157506766, ""FCGR3A"": 0.4994092817909167, ""PKIB"": 0.184907293112064, ""RETN"": -0.3079316596174377, ""SELL"": -0.5558908446296253}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.952343387800668,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,46,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 46, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
6,47,47,20,curated_reference_real,curated_annotation_literature_lineage_graph,2,65,0.0002562964507451,0.9962725451250676,46,72.43212180002593,85.35210820002249,157.7842300000484,34.194322199968155,1327.5859375,543.8046875,"[234,2888,2625,1818,1499,870,381,3062,207,3152,1344,858,1387,1891,2355,1415,1095,101,1121,1928,2240,46,1157,2412,2327,1311,981,2467,2149,2438,1391,73,1772,976,2863,558,1290,1390,69,2269,2037,1206,336,1326,1102,3163,18,2789,447,2385,2379,2453,2990,1823,1234]","[234,2888,2625,1818,1499,870,381,3062,207,3152,1344,858,1387,1891,2355,1415,1095,101,1121,1928,2240,46,1157,2412,2327,1311,981,2467,2149,2438,1103,2169,2594,1646,1171,2952,636,1318,2544,1082]","[234,2888,2625,1818,1499,870,381,3062,207,3152,1344,858,1387,1891,2355,1415,1095,101,1121,1928,2240,46,1157,2412,2327,1311,981,2467,2149,2438,1391,73,1772,976,2863,558,1290,1390,69,2269,2037,1206,336,1326,1102,3163,18,2789,447,2385,2379,2453,2990,1823,1234]",0.8999291143742617,0.9001780698791153,0.7785008578733895,"[234,2888,2625,1818,1499,870,381,3062,207,3152,1344,858,1387,1891,2355,1415,1095,101,1121,1928,2240,46,1157,2412,2327,1311,981,2467,2149,2438,1103,2169,2594,1646,1171,2952,636,1318,2544,1082]",0.8706525456564516,0.8727692013351811,0.7502136447842793,0.8575230604440264,0.8566673328057455,0.7330685355533886,0.8445045956837505,0.7736388632505637,0.6512475054018109,Real-data scores measure agreement with the configured coarse curated reference; they are not absolute biological ground truth.,0.7205291373103202,0.7311955241690514,0.888090613569759,0.9115970075647511,0.8081394556006739,0.3220089025715226,0.280425794229944,15,12,"{""C1QA"": 0.26158398933532256, ""C1QB"": 0.14400094192958512, ""CCR2"": -0.14599386016506197, ""CD1C"": 0.2215670580778011, ""CD74"": 0.5940217063152073, ""CLEC10A"": 0.29926759912456546, ""CLEC5A"": -0.20350258247727004, ""CSF1R"": 0.43268444490399033, ""FCGR3A"": 0.49578800922422334, ""PKIB"": 0.17323333821259507, ""RETN"": -0.3258693289081766, ""SELL"": -0.5665939721844728}",success,,official R dyneval on exported dynwrap trajectories,"Saelens et al., Nature Biotechnology (2019), doi:10.1038/s41587-019-0071-9",v2.0,4.6.1,0.9.9,1.3.0,1.0.1,1.1.0,daeb26af7d40c21b32283af31beb17a8ee8c3c6f,319bcfe3a0e38af45f368d2a53146165416d1a8a,b6fa729b1bc531e179aec3f3d7aa14cd8ef2015e,63fb255c894df1ba6d72b50bd0fb02d78bcee2af,0.0,1.0,0.0,0.9494713754756816,True,True,True,raw_counts_common_hvg2000_pca50_neighbors15_umap3,10,exclude_labels|normalize_total|log1p|highly_variable_genes|set_raw|subset_highly_variable|scale|pca|neighbors|umap,47,3264x19089,3264x2000,"{""completed_before_inference"": true, ""input_shape"": [3264, 19089], ""input_x_max"": 1054.0, ""input_x_min"": 1.0, ""model_coordinate_key_ready"": true, ""output_shape"": [3264, 2000], ""plot_coordinate_key_ready"": true, ""profile"": ""raw_counts_common_hvg2000_pca50_neighbors15_umap3"", ""random_seed"": 47, ""steps"": [{""operation"": ""exclude_labels"", ""parameters"": {""values"": []}, ""status"": ""applied""}, {""operation"": ""normalize_total"", ""parameters"": {""target_sum"": 10000.0}, ""status"": ""applied""}, {""operation"": ""log1p"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""highly_variable_genes"", ""parameters"": {""flavor"": ""seurat"", ""n_top_genes"": 2000}, ""status"": ""applied""}, {""operation"": ""set_raw"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""subset_highly_variable"", ""parameters"": {}, ""status"": ""applied""}, {""operation"": ""scale"", ""parameters"": {""max_value"": 10.0}, ""status"": ""applied""}, {""operation"": ""pca"", ""parameters"": {""n_comps"": 50, ""random_state"": 0, ""svd_solver"": ""arpack"", ""use_highly_variable"": false, ""zero_center"": true}, ""status"": ""applied""}, {""operation"": ""neighbors"", ""parameters"": {""method"": ""umap"", ""metric"": ""euclidean"", ""n_neighbors"": 15, ""n_pcs"": 30, ""random_state"": 0, ""use_rep"": ""X_pca""}, ""status"": ""applied""}, {""operation"": ""umap"", ""parameters"": {""min_dist"": 0.3, ""n_components"": 3, ""preserve_existing"": false, ""random_state"": 0}, ""status"": ""applied""}]}"
